"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Emilia-Romagna","2007","9","FEDERICO","527","2.54"
"Emilia-Romagna","2007","10","FILIPPO","496","2.39"
"Emilia-Romagna","2008","1","ALESSANDRO","823","3.83"
"Emilia-Romagna","2008","2","MATTEO","703","3.27"
"Emilia-Romagna","2008","3","LORENZO","686","3.19"
"Emilia-Romagna","2008","4","FRANCESCO","664","3.09"
"Emilia-Romagna","2008","5","RICCARDO","620","2.88"
"Emilia-Romagna","2008","6","MATTIA","611","2.84"
"Emilia-Romagna","2008","7","ANDREA","594","2.76"
"Emilia-Romagna","2008","8","LUCA","539","2.51"
"Emilia-Romagna","2008","9","FEDERICO","463","2.15"
"Emilia-Romagna","2008","10","DAVIDE","412","1.92"
"Emilia-Romagna","2009","1","ALESSANDRO","793","3.68"
"Emilia-Romagna","2009","2","MATTEO","677","3.14"
"Emilia-Romagna","2009","3","LORENZO","598","2.77"
"Emilia-Romagna","2009","4","RICCARDO","594","2.75"
"Emilia-Romagna","2009","5","MATTIA","577","2.67"
"Emilia-Romagna","2009","6","FRANCESCO","575","2.66"
"Emilia-Romagna","2009","7","ANDREA","550","2.55"
"Emilia-Romagna","2009","8","LUCA","475","2.2"
"Emilia-Romagna","2009","9","FEDERICO","462","2.14"
"Emilia-Romagna","2009","10","FILIPPO","427","1.98"
"Emilia-Romagna","2010","1","ALESSANDRO","729","3.42"
"Emilia-Romagna","2010","2","LORENZO","629","2.95"
"Emilia-Romagna","2010","3","MATTIA","592","2.78"
"Emilia-Romagna","2010","4","MATTEO","587","2.76"
"Emilia-Romagna","2010","5","ANDREA","573","2.69"
"Emilia-Romagna","2010","6","FRANCESCO","539","2.53"
"Emilia-Romagna","2010","7","RICCARDO","528","2.48"
"Emilia-Romagna","2010","8","LUCA","474","2.23"
"Emilia-Romagna","2010","9","LEONARDO","467","2.19"
"Emilia-Romagna","2010","10","FEDERICO","465","2.18"
"Emilia-Romagna","2011","1","ALESSANDRO","663","3.26"
"Emilia-Romagna","2011","2","LORENZO","654","3.22"
"Emilia-Romagna","2011","3","MATTIA","573","2.82"
"Emilia-Romagna","2011","4","ANDREA","554","2.73"
"Emilia-Romagna","2011","5","MATTEO","551","2.71"
"Emilia-Romagna","2011","6","LEONARDO","547","2.69"
"Emilia-Romagna","2011","7","FRANCESCO","500","2.46"
"Emilia-Romagna","2011","8","RICCARDO","473","2.33"
"Emilia-Romagna","2011","9","FEDERICO","414","2.04"
"Emilia-Romagna","2011","10","DAVIDE","387","1.9"
"Emilia-Romagna","2012","1","ALESSANDRO","696","3.49"
"Emilia-Romagna","2012","2","LORENZO","582","2.92"
"Emilia-Romagna","2012","3","MATTIA","577","2.89"
"Emilia-Romagna","2012","4","MATTEO","532","2.67"
"Emilia-Romagna","2012","5","ANDREA","515","2.58"
"Emilia-Romagna","2012","6","RICCARDO","497","2.49"
"Emilia-Romagna","2012","7","FRANCESCO","472","2.37"
"Emilia-Romagna","2012","8","LEONARDO","461","2.31"
"Emilia-Romagna","2012","9","FEDERICO","375","1.88"
"Emilia-Romagna","2012","10","GABRIELE","352","1.76"
"Emilia-Romagna","2012","10","LUCA","352","1.76"
"Emilia-Romagna","2013","1","ALESSANDRO","644","3.35"
"Emilia-Romagna","2013","2","FRANCESCO","615","3.2"
"Emilia-Romagna","2013","3","LORENZO","546","2.84"
"Emilia-Romagna","2013","4","MATTIA","534","2.77"
"Emilia-Romagna","2013","5","MATTEO","465","2.42"
"Emilia-Romagna","2013","6","RICCARDO","462","2.4"
"Emilia-Romagna","2013","7","LEONARDO","458","2.38"
"Emilia-Romagna","2013","8","ANDREA","432","2.24"
"Emilia-Romagna","2013","9","TOMMASO","364","1.89"
"Emilia-Romagna","2013","10","FEDERICO","356","1.85"
"Emilia-Romagna","2014","1","FRANCESCO","627","3.34"
"Emilia-Romagna","2014","2","LEONARDO","576","3.07"
"Emilia-Romagna","2014","3","ALESSANDRO","564","3.01"
"Emilia-Romagna","2014","4","LORENZO","491","2.62"
"Emilia-Romagna","2014","5","MATTIA","473","2.52"
"Emilia-Romagna","2014","6","RICCARDO","468","2.49"
"Emilia-Romagna","2014","7","MATTEO","412","2.2"
"Emilia-Romagna","2014","8","ANDREA","387","2.06"
"Emilia-Romagna","2014","9","TOMMASO","381","2.03"
"Emilia-Romagna","2014","10","DIEGO","344","1.83"
"Emilia-Romagna","2014","10","FEDERICO","344","1.83"
"Emilia-Romagna","2015","1","ALESSANDRO","579","3.15"
"Emilia-Romagna","2015","2","LEONARDO","540","2.94"
"Emilia-Romagna","2015","3","FRANCESCO","477","2.6"
"Emilia-Romagna","2015","4","LORENZO","459","2.5"
"Emilia-Romagna","2015","5","MATTIA","458","2.49"
"Emilia-Romagna","2015","6","RICCARDO","432","2.35"
"Emilia-Romagna","2015","7","ANDREA","390","2.12"
"Emilia-Romagna","2015","8","MATTEO","361","1.96"
"Emilia-Romagna","2015","9","TOMMASO","351","1.91"
"Emilia-Romagna","2015","10","EDOARDO","320","1.74"
"Emilia-Romagna","2016","1","LEONARDO","548","3.1"
"Emilia-Romagna","2016","2","ALESSANDRO","532","3.01"
"Emilia-Romagna","2016","3","MATTIA","479","2.71"
"Emilia-Romagna","2016","4","LORENZO","468","2.65"
"Emilia-Romagna","2016","5","RICCARDO","379","2.14"
"Emilia-Romagna","2016","6","ANDREA","377","2.13"
"Emilia-Romagna","2016","7","FRANCESCO","365","2.07"
"Emilia-Romagna","2016","8","TOMMASO","354","2"
"Emilia-Romagna","2016","9","FEDERICO","307","1.74"
"Emilia-Romagna","2016","10","EDOARDO","305","1.73"
"Emilia-Romagna","2017","1","LEONARDO","542","3.17"
"Emilia-Romagna","2017","2","ALESSANDRO","463","2.71"
"Emilia-Romagna","2017","3","RICCARDO","413","2.42"
"Emilia-Romagna","2017","4","MATTIA","408","2.39"
"Emilia-Romagna","2017","5","LORENZO","394","2.31"
"Emilia-Romagna","2017","6","FRANCESCO","372","2.18"
"Emilia-Romagna","2017","7","TOMMASO","341","2"
"Emilia-Romagna","2017","8","ANDREA","310","1.81"
"Emilia-Romagna","2017","9","EDOARDO","309","1.81"
"Emilia-Romagna","2017","10","FEDERICO","302","1.77"
"Emilia-Romagna","2018","1","LEONARDO","639","3.76"
"Emilia-Romagna","2018","2","ALESSANDRO","450","2.65"
"Emilia-Romagna","2018","3","LORENZO","386","2.27"
"Emilia-Romagna","2018","4","RICCARDO","382","2.25"
"Emilia-Romagna","2018","5","FRANCESCO","354","2.08"
"Emilia-Romagna","2018","6","MATTIA","349","2.05"
"Emilia-Romagna","2018","7","ANDREA","320","1.88"
"Emilia-Romagna","2018","7","TOMMASO","320","1.88"
"Emilia-Romagna","2018","8","EDOARDO","318","1.87"
"Emilia-Romagna","2018","9","FEDERICO","289","1.7"
"Emilia-Romagna","2018","10","DIEGO","276","1.62"
"Emilia-Romagna","2019","1","LEONARDO","640","4.12"
"Emilia-Romagna","2019","2","ALESSANDRO","428","2.76"
"Emilia-Romagna","2019","3","RICCARDO","374","2.41"
"Emilia-Romagna","2019","4","LORENZO","370","2.38"
"Emilia-Romagna","2019","5","TOMMASO","341","2.2"
"Emilia-Romagna","2019","6","MATTIA","318","2.05"
"Emilia-Romagna","2019","7","ANDREA","289","1.86"
"Emilia-Romagna","2019","7","FRANCESCO","289","1.86"
"Emilia-Romagna","2019","8","EDOARDO","280","1.8"
"Emilia-Romagna","2019","9","FEDERICO","273","1.76"
"Emilia-Romagna","2019","10","DIEGO","234","1.51"
"Emilia-Romagna","2020","1","LEONARDO","757","4.94"
"Emilia-Romagna","2020","2","ALESSANDRO","374","2.44"
"Emilia-Romagna","2020","3","RICCARDO","344","2.25"
"Emilia-Romagna","2020","4","TOMMASO","334","2.18"
"Emilia-Romagna","2020","5","EDOARDO","328","2.14"
"Emilia-Romagna","2020","5","LORENZO","328","2.14"
"Emilia-Romagna","2020","6","MATTIA","309","2.02"
"Emilia-Romagna","2020","7","FRANCESCO","267","1.74"
"Emilia-Romagna","2020","8","DIEGO","264","1.72"
"Emilia-Romagna","2020","9","FEDERICO","255","1.67"
"Emilia-Romagna","2020","10","GABRIELE","242","1.58"
"Emilia-Romagna","2021","1","LEONARDO","662","4.29"
"Emilia-Romagna","2021","2","TOMMASO","427","2.77"
"Emilia-Romagna","2021","3","ALESSANDRO","374","2.42"
"Emilia-Romagna","2021","4","EDOARDO","373","2.42"
"Emilia-Romagna","2021","5","RICCARDO","359","2.33"
"Emilia-Romagna","2021","6","MATTIA","315","2.04"
"Emilia-Romagna","2021","7","LORENZO","279","1.81"
"Emilia-Romagna","2021","8","FEDERICO","271","1.76"
"Emilia-Romagna","2021","9","DIEGO","255","1.65"
"Emilia-Romagna","2021","10","FRANCESCO","248","1.61"
"Emilia-Romagna","2022","1","LEONARDO","619","4.09"
"Emilia-Romagna","2022","2","EDOARDO","430","2.84"
"Emilia-Romagna","2022","3","TOMMASO","389","2.57"
"Emilia-Romagna","2022","4","ALESSANDRO","375","2.48"
"Emilia-Romagna","2022","5","RICCARDO","351","2.32"
"Emilia-Romagna","2022","6","MATTIA","326","2.16"
"Emilia-Romagna","2022","7","LORENZO","305","2.02"
"Emilia-Romagna","2022","8","FEDERICO","269","1.78"
"Emilia-Romagna","2022","9","DIEGO","258","1.71"
"Emilia-Romagna","2022","10","GABRIELE","242","1.6"
"Emilia-Romagna","2023","1","LEONARDO","550","3.73"
"Emilia-Romagna","2023","2","EDOARDO","491","3.33"
"Emilia-Romagna","2023","3","TOMMASO","413","2.8"
"Emilia-Romagna","2023","4","ALESSANDRO","355","2.41"
"Emilia-Romagna","2023","5","RICCARDO","325","2.2"
"Emilia-Romagna","2023","6","MATTIA","307","2.08"
"Emilia-Romagna","2023","7","DIEGO","259","1.76"
"Emilia-Romagna","2023","8","ENEA","240","1.63"
"Emilia-Romagna","2023","9","LORENZO","235","1.59"
"Emilia-Romagna","2023","10","GABRIELE","222","1.51"
"Emilia-Romagna","2024","1","LEONARDO","516","3.58"
"Emilia-Romagna","2024","2","EDOARDO","476","3.31"
"Emilia-Romagna","2024","3","TOMMASO","356","2.47"
"Emilia-Romagna","2024","4","ALESSANDRO","335","2.33"
"Emilia-Romagna","2024","5","RICCARDO","309","2.15"
"Emilia-Romagna","2024","6","MATTIA","275","1.91"
"Emilia-Romagna","2024","7","LORENZO","262","1.82"
"Emilia-Romagna","2024","8","GABRIELE","215","1.49"
"Emilia-Romagna","2024","9","FEDERICO","205","1.42"
"Emilia-Romagna","2024","10","DIEGO","203","1.41"
"Toscana","1999","1","LORENZO","833","6.19"
"Toscana","1999","2","MATTEO","685","5.09"
"Toscana","1999","3","ANDREA","608","4.52"
"Toscana","1999","4","FRANCESCO","489","3.64"
"Toscana","1999","5","LEONARDO","437","3.25"
"Toscana","1999","6","ALESSANDRO","409","3.04"
"Toscana","1999","6","ALESSIO","409","3.04"
"Toscana","1999","7","GABRIELE","393","2.92"
"Toscana","1999","8","TOMMASO","371","2.76"
"Toscana","1999","9","MARCO","363","2.7"
"Toscana","1999","10","FEDERICO","295","2.19"
"Toscana","2000","1","LORENZO","912","6.37"
"Toscana","2000","2","MATTEO","807","5.63"
"Toscana","2000","3","ANDREA","570","3.98"
"Toscana","2000","4","FRANCESCO","539","3.76"
"Toscana","2000","5","LEONARDO","446","3.11"
"Toscana","2000","6","TOMMASO","437","3.05"
"Toscana","2000","7","ALESSANDRO","417","2.91"
"Toscana","2000","8","ALESSIO","415","2.9"
"Toscana","2000","9","MARCO","395","2.76"
"Toscana","2000","10","GABRIELE","377","2.63"
"Toscana","2001","1","LORENZO","885","6.14"
"Toscana","2001","2","MATTEO","811","5.62"
"Toscana","2001","3","ANDREA","581","4.03"
"Toscana","2001","4","FRANCESCO","549","3.81"
"Toscana","2001","5","TOMMASO","448","3.11"
"Toscana","2001","6","ALESSANDRO","427","2.96"
"Toscana","2001","7","ALESSIO","416","2.89"
"Toscana","2001","8","LEONARDO","413","2.86"
"Toscana","2001","9","MARCO","363","2.52"
"Toscana","2001","10","GABRIELE","356","2.47"
"Toscana","2002","1","LORENZO","885","5.94"
"Toscana","2002","2","MATTEO","712","4.78"
"Toscana","2002","3","FRANCESCO","607","4.08"
"Toscana","2002","4","ANDREA","560","3.76"
"Toscana","2002","5","TOMMASO","488","3.28"
"Toscana","2002","6","LEONARDO","469","3.15"
"Toscana","2002","7","ALESSIO","431","2.89"
"Toscana","2002","8","ALESSANDRO","423","2.84"
"Toscana","2002","9","GABRIELE","406","2.73"
"Toscana","2002","10","FILIPPO","399","2.68"
"Toscana","2003","1","LORENZO","821","5.55"
"Toscana","2003","2","MATTEO","698","4.72"
"Toscana","2003","3","FRANCESCO","605","4.09"
"Toscana","2003","4","ANDREA","527","3.57"
"Toscana","2003","5","TOMMASO","497","3.36"
"Toscana","2003","6","GABRIELE","465","3.15"
"Toscana","2003","7","LEONARDO","445","3.01"
"Toscana","2003","8","ALESSANDRO","444","3"
"Toscana","2003","9","ALESSIO","420","2.84"
"Toscana","2003","10","FILIPPO","389","2.63"
"Toscana","2004","1","LORENZO","845","5.19"
"Toscana","2004","2","MATTEO","731","4.49"
"Toscana","2004","3","TOMMASO","703","4.32"
"Toscana","2004","4","FRANCESCO","588","3.61"
"Toscana","2004","5","ANDREA","542","3.33"
"Toscana","2004","6","LEONARDO","474","2.91"
"Toscana","2004","7","ALESSANDRO","466","2.86"
"Toscana","2004","8","GABRIELE","452","2.78"
"Toscana","2004","9","ALESSIO","409","2.51"
"Toscana","2004","10","MATTIA","362","2.22"
"Toscana","2005","1","LORENZO","839","5.21"
"Toscana","2005","2","TOMMASO","719","4.47"
"Toscana","2005","3","MATTEO","689","4.28"
"Toscana","2005","4","FRANCESCO","621","3.86"
"Toscana","2005","5","ANDREA","480","2.98"
"Toscana","2005","6","ALESSANDRO","465","2.89"
"Toscana","2005","7","LEONARDO","449","2.79"
"Toscana","2005","8","GABRIELE","415","2.58"
"Toscana","2005","9","MATTIA","399","2.48"
"Toscana","2005","10","ALESSIO","355","2.2"
"Toscana","2006","1","LORENZO","791","4.96"
"Toscana","2006","2","MATTEO","668","4.19"
"Toscana","2006","3","TOMMASO","611","3.83"
"Toscana","2006","4","FRANCESCO","550","3.45"
"Toscana","2006","5","ANDREA","497","3.11"
"Toscana","2006","6","LEONARDO","494","3.1"
"Toscana","2006","7","ALESSANDRO","456","2.86"
"Toscana","2006","8","GABRIELE","414","2.59"
"Toscana","2006","9","FILIPPO","389","2.44"
"Toscana","2006","10","MATTIA","365","2.29"
"Toscana","2007","1","LORENZO","758","4.55"
"Toscana","2007","2","MATTEO","663","3.98"
"Toscana","2007","3","TOMMASO","592","3.56"
"Toscana","2007","4","FRANCESCO","558","3.35"
"Toscana","2007","5","ANDREA","513","3.08"
"Toscana","2007","6","ALESSANDRO","468","2.81"
"Toscana","2007","7","LEONARDO","422","2.53"
"Toscana","2007","8","GABRIELE","393","2.36"
"Toscana","2007","9","FILIPPO","372","2.23"
"Toscana","2007","10","MATTIA","358","2.15"
"Toscana","2008","1","LORENZO","772","4.46"
"Toscana","2008","2","MATTEO","660","3.81"
"Toscana","2008","3","TOMMASO","592","3.42"
"Toscana","2008","4","FRANCESCO","558","3.22"
"Toscana","2008","5","ALESSANDRO","531","3.06"
"Toscana","2008","6","ANDREA","500","2.89"
"Toscana","2008","7","GABRIELE","466","2.69"
"Toscana","2008","8","LEONARDO","462","2.67"
"Toscana","2008","9","MATTIA","417","2.41"
"Toscana","2008","10","NICCOLO'","331","1.91"
"Toscana","2009","1","LORENZO","714","4.31"
"Toscana","2009","2","MATTEO","650","3.92"
"Toscana","2009","3","TOMMASO","505","3.05"
"Toscana","2009","4","LEONARDO","490","2.96"
"Toscana","2009","5","FRANCESCO","489","2.95"
"Toscana","2009","6","GABRIELE","444","2.68"
"Toscana","2009","7","ALESSANDRO","440","2.65"
"Toscana","2009","8","ANDREA","423","2.55"
"Toscana","2009","9","MATTIA","415","2.5"
"Toscana","2009","10","FILIPPO","305","1.84"
"Toscana","2010","1","LORENZO","704","4.26"
"Toscana","2010","2","MATTEO","575","3.48"
"Toscana","2010","3","FRANCESCO","506","3.06"
"Toscana","2010","4","TOMMASO","487","2.95"
"Toscana","2010","5","ALESSANDRO","458","2.77"
"Toscana","2010","6","ANDREA","448","2.71"
"Toscana","2010","6","GABRIELE","448","2.71"
"Toscana","2010","6","LEONARDO","448","2.71"
"Toscana","2010","7","MATTIA","409","2.47"
"Toscana","2010","8","DIEGO","350","2.12"
"Toscana","2010","9","NICCOLO'","303","1.83"
"Toscana","2010","10","DAVIDE","261","1.58"
"Toscana","2011","1","LORENZO","702","4.36"
"Toscana","2011","2","MATTEO","567","3.52"
"Toscana","2011","3","TOMMASO","478","2.97"
"Toscana","2011","4","LEONARDO","476","2.95"
"Toscana","2011","5","FRANCESCO","464","2.88"
"Toscana","2011","6","ANDREA","461","2.86"
"Toscana","2011","7","GABRIELE","447","2.77"
"Toscana","2011","8","MATTIA","440","2.73"
"Toscana","2011","9","ALESSANDRO","439","2.72"
"Toscana","2011","10","DIEGO","330","2.05"
"Toscana","2012","1","LORENZO","658","4.17"
"Toscana","2012","2","MATTEO","532","3.37"
"Toscana","2012","3","LEONARDO","490","3.11"
"Toscana","2012","4","TOMMASO","474","3.01"
"Toscana","2012","5","ALESSANDRO","439","2.78"
"Toscana","2012","6","ANDREA","438","2.78"
"Toscana","2012","7","GABRIELE","397","2.52"
"Toscana","2012","8","MATTIA","394","2.5"
"Toscana","2012","9","FRANCESCO","360","2.28"
"Toscana","2012","10","DIEGO","321","2.04"
"Toscana","2013","1","LORENZO","573","3.85"
"Toscana","2013","2","FRANCESCO","551","3.7"
"Toscana","2013","3","LEONARDO","461","3.09"
"Toscana","2013","4","TOMMASO","449","3.01"
"Toscana","2013","5","MATTEO","444","2.98"
"Toscana","2013","6","MATTIA","393","2.64"
"Toscana","2013","7","GABRIELE","369","2.48"
"Toscana","2013","8","ALESSANDRO","367","2.46"
"Toscana","2013","9","ANDREA","361","2.42"
"Toscana","2013","10","NICCOLO'","295","1.98"
"Toscana","2014","1","LORENZO","569","3.83"
"Toscana","2014","2","LEONARDO","498","3.36"
"Toscana","2014","3","FRANCESCO","495","3.34"
"Toscana","2014","4","TOMMASO","451","3.04"
"Toscana","2014","5","MATTEO","413","2.78"
"Toscana","2014","6","MATTIA","393","2.65"
"Toscana","2014","7","ALESSANDRO","357","2.41"
"Toscana","2014","8","GABRIELE","334","2.25"
"Toscana","2014","9","ANDREA","324","2.18"
"Toscana","2014","10","EDOARDO","301","2.03"
"Toscana","2015","1","LORENZO","546","3.85"
"Toscana","2015","2","LEONARDO","500","3.52"
"Toscana","2015","3","MATTIA","410","2.89"
"Toscana","2015","4","FRANCESCO","404","2.85"
"Toscana","2015","5","TOMMASO","385","2.71"
"Toscana","2015","6","ALESSANDRO","374","2.64"
"Toscana","2015","7","ANDREA","335","2.36"
"Toscana","2015","8","MATTEO","331","2.33"
"Toscana","2015","9","GABRIELE","326","2.3"
"Toscana","2015","10","NICCOLO'","301","2.12"
"Toscana","2016","1","LORENZO","487","3.57"
"Toscana","2016","2","LEONARDO","476","3.49"
"Toscana","2016","3","TOMMASO","380","2.79"
"Toscana","2016","4","MATTIA","361","2.65"
"Toscana","2016","5","ALESSANDRO","346","2.54"
"Toscana","2016","6","FRANCESCO","336","2.47"
"Toscana","2016","7","GABRIELE","302","2.22"
"Toscana","2016","8","MATTEO","284","2.08"
"Toscana","2016","9","DIEGO","268","1.97"
"Toscana","2016","10","NICCOLO'","267","1.96"
"Toscana","2017","1","LORENZO","490","3.64"
"Toscana","2017","2","LEONARDO","477","3.55"
"Toscana","2017","3","TOMMASO","405","3.01"
"Toscana","2017","4","MATTIA","359","2.67"
"Toscana","2017","5","GABRIELE","321","2.39"
"Toscana","2017","6","MATTEO","313","2.33"
"Toscana","2017","7","ALESSANDRO","307","2.28"
"Toscana","2017","8","FRANCESCO","291","2.16"
"Toscana","2017","9","ANDREA","274","2.04"
"Toscana","2017","9","EDOARDO","274","2.04"
"Toscana","2017","10","NICCOLO'","256","1.9"
"Toscana","2018","1","LEONARDO","496","3.87"
"Toscana","2018","2","LORENZO","440","3.44"
"Toscana","2018","3","TOMMASO","387","3.02"
"Toscana","2018","4","MATTIA","314","2.45"
"Toscana","2018","5","ALESSANDRO","275","2.15"
"Toscana","2018","6","GABRIELE","262","2.05"
"Toscana","2018","7","EDOARDO","260","2.03"
"Toscana","2018","8","NICCOLO'","256","2"
"Toscana","2018","9","MATTEO","253","1.98"
"Toscana","2018","10","ANDREA","246","1.92"
"Toscana","2019","1","LEONARDO","488","4.19"
"Toscana","2019","2","LORENZO","402","3.45"
"Toscana","2019","3","TOMMASO","348","2.99"
"Toscana","2019","4","ALESSANDRO","263","2.26"
"Toscana","2019","5","MATTIA","258","2.22"
"Toscana","2019","6","EDOARDO","244","2.1"
"Toscana","2019","7","GABRIELE","240","2.06"
"Toscana","2019","8","DIEGO","219","1.88"
"Toscana","2019","8","MATTEO","219","1.88"
"Toscana","2019","8","NICCOLO'","219","1.88"
"Toscana","2019","9","ANDREA","201","1.73"
"Toscana","2019","9","FRANCESCO","201","1.73"
"Toscana","2019","10","GIULIO","189","1.62"
"Toscana","2020","1","LEONARDO","532","4.6"
"Toscana","2020","2","LORENZO","368","3.18"
"Toscana","2020","3","TOMMASO","338","2.92"
"Toscana","2020","4","EDOARDO","277","2.4"
"Toscana","2020","5","MATTIA","256","2.22"
"Toscana","2020","6","GABRIELE","240","2.08"
"Toscana","2020","7","ALESSANDRO","233","2.02"
"Toscana","2020","7","NICCOLO'","233","2.02"
"Toscana","2020","8","GIULIO","213","1.84"
"Toscana","2020","9","DIEGO","202","1.75"
"Toscana","2020","10","FRANCESCO","197","1.7"
"Toscana","2021","1","LEONARDO","509","4.42"
"Toscana","2021","2","TOMMASO","405","3.52"
"Toscana","2021","3","LORENZO","360","3.13"
"Toscana","2021","4","EDOARDO","310","2.69"
"Toscana","2021","5","MATTIA","230","2"
"Toscana","2021","6","ALESSANDRO","226","1.96"
"Toscana","2021","6","GABRIELE","226","1.96"
"Toscana","2021","7","NICCOLO'","223","1.94"
"Toscana","2021","8","GIULIO","198","1.72"
"Toscana","2021","9","ENEA","191","1.66"
"Toscana","2021","10","DIEGO","190","1.65"
"Toscana","2022","1","LEONARDO","428","3.86"
"Toscana","2022","2","TOMMASO","370","3.33"
"Toscana","2022","3","EDOARDO","351","3.16"
