"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Basilicata","2021","2","GIULIA","42","2.6"
"Basilicata","2021","3","AURORA","41","2.54"
"Basilicata","2021","4","CHIARA","34","2.11"
"Basilicata","2021","5","FRANCESCA","33","2.05"
"Basilicata","2021","6","GIORGIA","29","1.8"
"Basilicata","2021","7","GINEVRA","28","1.74"
"Basilicata","2021","8","AZZURRA","24","1.49"
"Basilicata","2021","9","ALICE","23","1.43"
"Basilicata","2021","10","AMBRA","22","1.36"
"Basilicata","2021","10","MARTINA","22","1.36"
"Basilicata","2022","1","GIULIA","49","3.3"
"Basilicata","2022","2","AURORA","38","2.56"
"Basilicata","2022","3","CHIARA","29","1.95"
"Basilicata","2022","3","LUDOVICA","29","1.95"
"Basilicata","2022","4","SOFIA","28","1.88"
"Basilicata","2022","5","FRANCESCA","27","1.82"
"Basilicata","2022","6","MARTINA","26","1.75"
"Basilicata","2022","6","NOEMI","26","1.75"
"Basilicata","2022","7","AZZURRA","21","1.41"
"Basilicata","2022","7","GIORGIA","21","1.41"
"Basilicata","2022","8","ALICE","18","1.21"
"Basilicata","2022","9","CHLOE","17","1.14"
"Basilicata","2022","9","GINEVRA","17","1.14"
"Basilicata","2022","9","NICOLE","17","1.14"
"Basilicata","2022","10","ELENA","16","1.08"
"Basilicata","2023","1","AURORA","47","3.08"
"Basilicata","2023","2","GIULIA","38","2.49"
"Basilicata","2023","3","SOFIA","35","2.29"
"Basilicata","2023","4","FRANCESCA","34","2.23"
"Basilicata","2023","5","GINEVRA","29","1.9"
"Basilicata","2023","6","ALICE","25","1.64"
"Basilicata","2023","6","CHIARA","25","1.64"
"Basilicata","2023","7","AZZURRA","20","1.31"
"Basilicata","2023","7","LUDOVICA","20","1.31"
"Basilicata","2023","7","VITTORIA","20","1.31"
"Basilicata","2023","8","BEATRICE","19","1.25"
"Basilicata","2023","9","MARTINA","18","1.18"
"Basilicata","2023","10","AMBRA","17","1.11"
"Basilicata","2023","10","BIANCA","17","1.11"
"Basilicata","2024","1","GIULIA","36","2.44"
"Basilicata","2024","2","SOFIA","35","2.37"
"Basilicata","2024","3","AURORA","31","2.1"
"Basilicata","2024","4","FRANCESCA","30","2.03"
"Basilicata","2024","5","BEATRICE","25","1.69"
"Basilicata","2024","6","GINEVRA","23","1.56"
"Basilicata","2024","7","AMBRA","22","1.49"
"Basilicata","2024","7","CHIARA","22","1.49"
"Basilicata","2024","7","GRETA","22","1.49"
"Basilicata","2024","7","LUDOVICA","22","1.49"
"Basilicata","2024","7","VITTORIA","22","1.49"
"Basilicata","2024","8","EMMA","20","1.36"
"Basilicata","2024","8","NOEMI","20","1.36"
"Basilicata","2024","9","GIORGIA","19","1.29"
"Basilicata","2024","9","MATILDE","19","1.29"
"Basilicata","2024","10","ALICE","16","1.08"
"Basilicata","2024","10","ANNA","16","1.08"
"Basilicata","2024","10","BIANCA","16","1.08"
"Calabria","1999","1","FRANCESCA","341","3.59"
"Calabria","1999","2","ALESSIA","316","3.32"
"Calabria","1999","3","MARTINA","306","3.22"
"Calabria","1999","4","CHIARA","246","2.59"
"Calabria","1999","5","FEDERICA","214","2.25"
"Calabria","1999","6","MARIA","149","1.57"
"Calabria","1999","6","SARA","149","1.57"
"Calabria","1999","7","GIULIA","125","1.31"
"Calabria","1999","8","ALESSANDRA","123","1.29"
"Calabria","1999","9","VALENTINA","108","1.14"
"Calabria","1999","10","CATERINA","97","1.02"
"Calabria","2000","1","ALESSIA","366","3.91"
"Calabria","2000","2","FRANCESCA","337","3.6"
"Calabria","2000","3","MARTINA","291","3.11"
"Calabria","2000","4","CHIARA","256","2.73"
"Calabria","2000","5","FEDERICA","179","1.91"
"Calabria","2000","6","SARA","175","1.87"
"Calabria","2000","7","MARIA","151","1.61"
"Calabria","2000","8","GIULIA","150","1.6"
"Calabria","2000","9","ALESSANDRA","113","1.21"
"Calabria","2000","10","ANGELA","102","1.09"
"Calabria","2000","10","GIORGIA","102","1.09"
"Calabria","2000","10","VALENTINA","102","1.09"
"Calabria","2001","1","FRANCESCA","342","3.71"
"Calabria","2001","2","ALESSIA","328","3.56"
"Calabria","2001","3","CHIARA","284","3.08"
"Calabria","2001","4","MARTINA","227","2.46"
"Calabria","2001","5","FEDERICA","193","2.09"
"Calabria","2001","6","SARA","166","1.8"
"Calabria","2001","7","MARIA","149","1.62"
"Calabria","2001","8","GIULIA","127","1.38"
"Calabria","2001","9","GIORGIA","103","1.12"
"Calabria","2001","10","ALESSANDRA","97","1.05"
"Calabria","2002","1","FRANCESCA","302","3.42"
"Calabria","2002","2","MARTINA","284","3.21"
"Calabria","2002","3","ALESSIA","261","2.95"
"Calabria","2002","4","CHIARA","235","2.66"
"Calabria","2002","5","SARA","156","1.77"
"Calabria","2002","6","FEDERICA","153","1.73"
"Calabria","2002","7","GIULIA","139","1.57"
"Calabria","2002","8","MARIA","115","1.3"
"Calabria","2002","9","GIORGIA","108","1.22"
"Calabria","2002","10","ALESSANDRA","89","1.01"
"Calabria","2003","1","MARTINA","306","3.4"
"Calabria","2003","2","FRANCESCA","269","2.99"
"Calabria","2003","3","ALESSIA","260","2.89"
"Calabria","2003","4","CHIARA","246","2.73"
"Calabria","2003","5","GIULIA","212","2.36"
"Calabria","2003","6","SARA","158","1.76"
"Calabria","2003","7","FEDERICA","136","1.51"
"Calabria","2003","8","GIORGIA","127","1.41"
"Calabria","2003","9","MARIA","116","1.29"
"Calabria","2003","10","ALESSANDRA","107","1.19"
"Calabria","2004","1","MARTINA","267","2.98"
"Calabria","2004","2","FRANCESCA","265","2.96"
"Calabria","2004","3","GIULIA","247","2.76"
"Calabria","2004","4","ALESSIA","228","2.54"
"Calabria","2004","5","CHIARA","219","2.44"
"Calabria","2004","6","SARA","169","1.89"
"Calabria","2004","7","GIORGIA","137","1.53"
"Calabria","2004","8","ALESSANDRA","122","1.36"
"Calabria","2004","9","FEDERICA","117","1.31"
"Calabria","2004","10","MARIA","109","1.22"
"Calabria","2005","1","FRANCESCA","273","3.11"
"Calabria","2005","2","GIULIA","235","2.68"
"Calabria","2005","3","MARTINA","231","2.63"
"Calabria","2005","4","CHIARA","228","2.6"
"Calabria","2005","5","ALESSIA","216","2.46"
"Calabria","2005","6","SARA","153","1.74"
"Calabria","2005","7","FEDERICA","128","1.46"
"Calabria","2005","8","ALESSANDRA","125","1.43"
"Calabria","2005","8","AURORA","125","1.43"
"Calabria","2005","9","GIORGIA","117","1.33"
"Calabria","2005","10","MARIA","115","1.31"
"Calabria","2006","1","FRANCESCA","256","2.91"
"Calabria","2006","2","GIULIA","229","2.61"
"Calabria","2006","3","CHIARA","216","2.46"
"Calabria","2006","4","MARTINA","215","2.45"
"Calabria","2006","5","ALESSIA","211","2.4"
"Calabria","2006","6","SARA","177","2.01"
"Calabria","2006","7","GIADA","162","1.84"
"Calabria","2006","8","AURORA","152","1.73"
"Calabria","2006","9","GIORGIA","150","1.71"
"Calabria","2006","10","SOFIA","140","1.59"
"Calabria","2007","1","MARTINA","276","3.16"
"Calabria","2007","2","FRANCESCA","255","2.92"
"Calabria","2007","3","CHIARA","237","2.71"
"Calabria","2007","4","GIULIA","223","2.55"
"Calabria","2007","5","ALESSIA","190","2.17"
"Calabria","2007","6","SOFIA","184","2.1"
"Calabria","2007","7","SARA","157","1.8"
"Calabria","2007","8","AURORA","148","1.69"
"Calabria","2007","9","GIORGIA","137","1.57"
"Calabria","2007","10","FEDERICA","127","1.45"
"Calabria","2008","1","FRANCESCA","266","3.03"
"Calabria","2008","2","CHIARA","243","2.77"
"Calabria","2008","3","SOFIA","239","2.73"
"Calabria","2008","4","MARTINA","238","2.72"
"Calabria","2008","5","GIULIA","232","2.65"
"Calabria","2008","6","ALESSIA","195","2.22"
"Calabria","2008","6","GIORGIA","195","2.22"
"Calabria","2008","7","SARA","159","1.81"
"Calabria","2008","8","AURORA","122","1.39"
"Calabria","2008","9","FEDERICA","117","1.33"
"Calabria","2008","10","GIADA","113","1.29"
"Calabria","2009","1","SOFIA","275","3.19"
"Calabria","2009","2","FRANCESCA","226","2.62"
"Calabria","2009","3","MARTINA","218","2.53"
"Calabria","2009","4","GIORGIA","211","2.45"
"Calabria","2009","5","GIULIA","200","2.32"
"Calabria","2009","6","CHIARA","192","2.23"
"Calabria","2009","7","ALESSIA","184","2.14"
"Calabria","2009","8","AURORA","156","1.81"
"Calabria","2009","9","SARA","152","1.77"
"Calabria","2009","10","ALESSANDRA","111","1.29"
"Calabria","2010","1","SOFIA","251","2.88"
"Calabria","2010","2","MARTINA","229","2.63"
"Calabria","2010","3","FRANCESCA","227","2.61"
"Calabria","2010","4","GIULIA","226","2.6"
"Calabria","2010","5","GIORGIA","204","2.34"
"Calabria","2010","6","ALESSIA","181","2.08"
"Calabria","2010","7","CHIARA","180","2.07"
"Calabria","2010","8","SARA","152","1.75"
"Calabria","2010","9","NOEMI","146","1.68"
"Calabria","2010","10","AURORA","122","1.4"
"Calabria","2011","1","SOFIA","269","3.24"
"Calabria","2011","2","GIULIA","217","2.61"
"Calabria","2011","3","FRANCESCA","213","2.57"
"Calabria","2011","4","GIORGIA","197","2.37"
"Calabria","2011","5","CHIARA","188","2.27"
"Calabria","2011","6","MARTINA","184","2.22"
"Calabria","2011","7","ALESSIA","151","1.82"
"Calabria","2011","8","SARA","135","1.63"
"Calabria","2011","9","AURORA","131","1.58"
"Calabria","2011","10","NOEMI","105","1.27"
"Calabria","2012","1","SOFIA","241","2.95"
"Calabria","2012","2","GIULIA","226","2.77"
"Calabria","2012","3","GIORGIA","225","2.76"
"Calabria","2012","4","FRANCESCA","206","2.52"
"Calabria","2012","5","CHIARA","181","2.22"
"Calabria","2012","6","AURORA","159","1.95"
"Calabria","2012","7","GAIA","137","1.68"
"Calabria","2012","8","MARTINA","133","1.63"
"Calabria","2012","9","ALESSIA","126","1.54"
"Calabria","2012","10","SARA","120","1.47"
"Calabria","2013","1","SOFIA","276","3.41"
"Calabria","2013","2","GIULIA","209","2.58"
"Calabria","2013","3","FRANCESCA","196","2.42"
"Calabria","2013","4","GIORGIA","188","2.32"
"Calabria","2013","5","AURORA","169","2.09"
"Calabria","2013","6","CHIARA","164","2.03"
"Calabria","2013","7","MARTINA","131","1.62"
"Calabria","2013","8","SARA","130","1.61"
"Calabria","2013","9","GAIA","126","1.56"
"Calabria","2013","10","NOEMI","118","1.46"
"Calabria","2014","1","SOFIA","255","3.22"
"Calabria","2014","2","AURORA","210","2.65"
"Calabria","2014","3","GIORGIA","200","2.52"
"Calabria","2014","4","FRANCESCA","187","2.36"
"Calabria","2014","5","GIULIA","172","2.17"
"Calabria","2014","6","CHIARA","154","1.94"
"Calabria","2014","7","MARTINA","140","1.77"
"Calabria","2014","8","GRETA","119","1.5"
"Calabria","2014","8","SARA","119","1.5"
"Calabria","2014","9","GAIA","113","1.42"
"Calabria","2014","10","ALESSIA","109","1.37"
"Calabria","2015","1","AURORA","288","3.63"
"Calabria","2015","2","SOFIA","270","3.4"
"Calabria","2015","3","GIULIA","189","2.38"
"Calabria","2015","4","FRANCESCA","183","2.3"
"Calabria","2015","5","CHIARA","164","2.06"
"Calabria","2015","6","GIORGIA","162","2.04"
"Calabria","2015","7","GRETA","109","1.37"
"Calabria","2015","8","MARTINA","107","1.35"
"Calabria","2015","9","NICOLE","105","1.32"
"Calabria","2015","9","SARA","105","1.32"
"Calabria","2015","10","NOEMI","101","1.27"
"Calabria","2016","1","SOFIA","290","3.73"
"Calabria","2016","2","AURORA","250","3.22"
"Calabria","2016","3","GIULIA","199","2.56"
"Calabria","2016","4","GIORGIA","165","2.12"
"Calabria","2016","5","FRANCESCA","164","2.11"
"Calabria","2016","6","CHIARA","139","1.79"
"Calabria","2016","7","NICOLE","126","1.62"
"Calabria","2016","8","MARTINA","112","1.44"
"Calabria","2016","9","GRETA","109","1.4"
"Calabria","2016","10","MIRIAM","102","1.31"
"Calabria","2017","1","SOFIA","278","3.64"
"Calabria","2017","2","GIULIA","227","2.98"
"Calabria","2017","3","AURORA","218","2.86"
"Calabria","2017","4","FRANCESCA","161","2.11"
"Calabria","2017","5","GIORGIA","157","2.06"
"Calabria","2017","6","CHIARA","133","1.74"
"Calabria","2017","7","NICOLE","119","1.56"
"Calabria","2017","8","MARTINA","108","1.42"
"Calabria","2017","9","GRETA","103","1.35"
"Calabria","2017","10","GINEVRA","101","1.32"
"Calabria","2018","1","SOFIA","247","3.35"
"Calabria","2018","2","GIULIA","219","2.97"
"Calabria","2018","3","AURORA","215","2.92"
"Calabria","2018","4","GIORGIA","157","2.13"
"Calabria","2018","5","CHIARA","135","1.83"
"Calabria","2018","6","FRANCESCA","129","1.75"
"Calabria","2018","7","GINEVRA","118","1.6"
"Calabria","2018","8","NICOLE","117","1.59"
"Calabria","2018","9","GRETA","114","1.55"
"Calabria","2018","9","MARTINA","114","1.55"
"Calabria","2018","10","NOEMI","105","1.43"
"Calabria","2019","1","AURORA","227","3.2"
"Calabria","2019","2","SOFIA","213","3"
"Calabria","2019","3","GIORGIA","173","2.44"
"Calabria","2019","4","GIULIA","168","2.37"
"Calabria","2019","5","FRANCESCA","145","2.05"
"Calabria","2019","6","NICOLE","125","1.76"
"Calabria","2019","7","GINEVRA","119","1.68"
"Calabria","2019","8","CHIARA","113","1.59"
"Calabria","2019","8","LUDOVICA","113","1.59"
"Calabria","2019","9","BEATRICE","112","1.58"
"Calabria","2019","10","GRETA","109","1.54"
"Calabria","2020","1","SOFIA","218","3.19"
"Calabria","2020","2","AURORA","201","2.95"
"Calabria","2020","3","GIULIA","200","2.93"
"Calabria","2020","4","GIORGIA","139","2.04"
"Calabria","2020","5","FRANCESCA","125","1.83"
"Calabria","2020","6","BEATRICE","123","1.8"
"Calabria","2020","7","CHIARA","122","1.79"
"Calabria","2020","7","GINEVRA","122","1.79"
"Calabria","2020","8","NICOLE","107","1.57"
"Calabria","2020","9","ALICE","97","1.42"
"Calabria","2020","10","MARTINA","95","1.39"
"Calabria","2021","1","SOFIA","192","2.97"
"Calabria","2021","2","GIULIA","176","2.73"
"Calabria","2021","3","AURORA","164","2.54"
"Calabria","2021","4","BEATRICE","143","2.21"
"Calabria","2021","5","GINEVRA","131","2.03"
"Calabria","2021","6","CHIARA","120","1.86"
"Calabria","2021","7","ALICE","108","1.67"
"Calabria","2021","8","FRANCESCA","107","1.66"
"Calabria","2021","9","NICOLE","104","1.61"
"Calabria","2021","10","GRETA","96","1.49"
"Calabria","2021","10","LUDOVICA","96","1.49"
"Calabria","2022","1","SOFIA","182","2.79"
"Calabria","2022","2","AURORA","181","2.78"
"Calabria","2022","3","GIULIA","171","2.62"
"Calabria","2022","4","BEATRICE","136","2.09"
"Calabria","2022","5","CHIARA","125","1.92"
"Calabria","2022","6","GINEVRA","124","1.9"
"Calabria","2022","7","GIORGIA","109","1.67"
"Calabria","2022","8","ALICE","106","1.63"
"Calabria","2022","9","LUDOVICA","95","1.46"
"Calabria","2022","10","NICOLE","93","1.43"
"Calabria","2023","1","SOFIA","184","2.84"
"Calabria","2023","2","AURORA","175","2.7"
"Calabria","2023","3","GIULIA","167","2.57"
"Calabria","2023","4","GINEVRA","154","2.37"
"Calabria","2023","5","BEATRICE","132","2.03"
"Calabria","2023","6","ALICE","116","1.79"
"Calabria","2023","7","CHIARA","113","1.74"
"Calabria","2023","8","GIORGIA","112","1.73"
"Calabria","2023","9","LUDOVICA","108","1.66"
"Calabria","2023","10","AZZURRA","93","1.43"
"Calabria","2024","1","GINEVRA","172","2.78"
"Calabria","2024","2","AURORA","170","2.74"
"Calabria","2024","3","SOFIA","161","2.6"
"Calabria","2024","4","GIULIA","157","2.53"
"Calabria","2024","5","BEATRICE","125","2.02"
"Calabria","2024","6","CHIARA","103","1.66"
"Calabria","2024","7","ALICE","97","1.57"
"Calabria","2024","7","LUDOVICA","97","1.57"
"Calabria","2024","7","MATILDE","97","1.57"
"Calabria","2024","8","NICOLE","94","1.52"
"Calabria","2024","9","GIORGIA","91","1.47"
"Calabria","2024","10","FRANCESCA","78","1.26"
"Campania","1999","1","MARTINA","1100","3.4"
"Campania","1999","2","ALESSIA","1086","3.35"
"Campania","1999","3","ANNA","972","3"
"Campania","1999","4","FRANCESCA","959","2.96"
"Campania","1999","5","MARIA","881","2.72"
"Campania","1999","6","FEDERICA","803","2.48"
"Campania","1999","7","CHIARA","663","2.05"
"Campania","1999","8","SARA","604","1.87"
"Campania","1999","9","ANGELA","483","1.49"
"Campania","1999","9","ROBERTA","483","1.49"
"Campania","1999","10","ROSA","437","1.35"
"Campania","2000","1","ALESSIA","1156","3.61"
"Campania","2000","2","MARTINA","1049","3.27"
"Campania","2000","3","FRANCESCA","1002","3.13"
"Campania","2000","4","ANNA","883","2.76"
"Campania","2000","5","MARIA","864","2.7"
"Campania","2000","6","FEDERICA","759","2.37"
"Campania","2000","7","CHIARA","751","2.34"
"Campania","2000","8","SARA","643","2.01"
"Campania","2000","9","ANGELA","480","1.5"
"Campania","2000","10","ROBERTA","470","1.47"
"Campania","2001","1","FRANCESCA","1033","3.24"
"Campania","2001","2","ALESSIA","955","2.99"
"Campania","2001","3","MARTINA","931","2.92"
"Campania","2001","4","ANNA","847","2.65"
"Campania","2001","5","MARIA","820","2.57"
"Campania","2001","6","SARA","809","2.54"
"Campania","2001","7","CHIARA","765","2.4"
"Campania","2001","8","FEDERICA","702","2.2"
"Campania","2001","9","ROBERTA","460","1.44"
"Campania","2001","10","ROSA","447","1.4"
"Campania","2002","1","FRANCESCA","1049","3.31"
"Campania","2002","2","MARTINA","1045","3.29"
"Campania","2002","3","ALESSIA","905","2.85"
"Campania","2002","4","ANNA","808","2.55"
"Campania","2002","5","SARA","790","2.49"
"Campania","2002","6","CHIARA","707","2.23"
"Campania","2002","7","FEDERICA","705","2.22"
"Campania","2002","8","MARIA","695","2.19"
"Campania","2002","9","ANGELA","457","1.44"
"Campania","2002","10","ROSA","416","1.31"
"Campania","2003","1","MARTINA","1064","3.42"
"Campania","2003","2","FRANCESCA","992","3.19"
"Campania","2003","3","ALESSIA","837","2.69"
"Campania","2003","4","CHIARA","802","2.58"
"Campania","2003","5","ANNA","772","2.48"
"Campania","2003","6","FEDERICA","683","2.2"
"Campania","2003","7","MARIA","671","2.16"
"Campania","2003","8","SARA","668","2.15"
"Campania","2003","9","GIULIA","552","1.78"
"Campania","2003","10","ROSA","410","1.32"
"Campania","2004","1","MARTINA","1051","3.31"
"Campania","2004","2","FRANCESCA","981","3.09"
"Campania","2004","3","ALESSIA","922","2.9"
"Campania","2004","4","CHIARA","796","2.51"
"Campania","2004","5","ANNA","766","2.41"
"Campania","2004","6","SARA","681","2.14"
"Campania","2004","7","GIULIA","670","2.11"
"Campania","2004","8","FEDERICA","665","2.09"
"Campania","2004","9","MARIA","651","2.05"
"Campania","2004","10","ALESSANDRA","489","1.54"
"Campania","2005","1","FRANCESCA","927","3.08"
"Campania","2005","2","MARTINA","909","3.02"
"Campania","2005","3","ALESSIA","851","2.83"
"Campania","2005","4","CHIARA","761","2.53"
"Campania","2005","5","SARA","757","2.52"
"Campania","2005","6","MARIA","677","2.25"
"Campania","2005","7","ANNA","645","2.14"
"Campania","2005","8","FEDERICA","628","2.09"
"Campania","2005","9","GIULIA","620","2.06"
"Campania","2005","10","ALESSANDRA","458","1.52"
"Campania","2006","1","FRANCESCA","835","2.78"
"Campania","2006","2","ALESSIA","822","2.74"
"Campania","2006","2","MARTINA","822","2.74"
"Campania","2006","3","CHIARA","771","2.57"
"Campania","2006","4","SARA","667","2.22"
"Campania","2006","5","ANNA","649","2.16"
"Campania","2006","6","GIULIA","624","2.08"
"Campania","2006","7","MARIA","620","2.07"
"Campania","2006","8","FEDERICA","576","1.92"
"Campania","2006","9","ALESSANDRA","426","1.42"
"Campania","2006","10","ANGELA","366","1.22"
"Campania","2007","1","MARTINA","981","3.26"
"Campania","2007","2","FRANCESCA","875","2.91"
"Campania","2007","3","CHIARA","757","2.51"
"Campania","2007","4","ALESSIA","754","2.5"
"Campania","2007","5","GIULIA","703","2.34"
"Campania","2007","6","SARA","696","2.31"
"Campania","2007","7","ANNA","666","2.21"
"Campania","2007","8","FEDERICA","643","2.14"
"Campania","2007","9","MARIA","516","1.71"
"Campania","2007","10","ALESSANDRA","386","1.28"
"Campania","2008","1","MARTINA","909","3.07"
"Campania","2008","2","CHIARA","832","2.81"
"Campania","2008","3","FRANCESCA","783","2.64"
"Campania","2008","4","GIULIA","697","2.35"
"Campania","2008","5","ALESSIA","674","2.28"
"Campania","2008","6","ANNA","653","2.2"
"Campania","2008","7","SARA","644","2.17"
"Campania","2008","8","FEDERICA","561","1.89"
"Campania","2008","9","MARIA","540","1.82"
"Campania","2008","10","ALESSANDRA","360","1.22"
"Campania","2009","1","MARTINA","869","3"
"Campania","2009","2","FRANCESCA","755","2.61"
"Campania","2009","3","ALESSIA","718","2.48"
"Campania","2009","4","CHIARA","717","2.48"
"Campania","2009","5","GIULIA","689","2.38"
"Campania","2009","6","SARA","631","2.18"
"Campania","2009","7","FEDERICA","629","2.17"
"Campania","2009","8","ANNA","611","2.11"
"Campania","2009","9","MARIA","511","1.77"
"Campania","2009","10","NOEMI","394","1.36"
"Campania","2010","1","MARTINA","736","2.66"
"Campania","2010","2","CHIARA","704","2.55"
"Campania","2010","3","GIULIA","690","2.5"
"Campania","2010","4","FRANCESCA","677","2.45"
"Campania","2010","5","SARA","604","2.19"
"Campania","2010","6","ANNA","580","2.1"
